,0,1,2,3,4
0,1.1482693087937477,7.421764876946252e-17,-7.300096600275002e-17,-1.2836003188816877e-16,2.719285983602438e-16
1,7.421764876946252e-17,1.0757288443082145,1.2522327163023812e-16,3.1512083657853757e-16,-4.9427737397695326e-17
2,-7.300096600275002e-17,1.2522327163023812e-16,1.0370228816593956,2.5170124736364852e-17,1.1746691899244592e-16
3,-1.2836003188816877e-16,3.1512083657853757e-16,2.5170124736364852e-17,1.0314262592918775,7.360930738610628e-17
4,2.719285983602438e-16,-4.9427737397695326e-17,1.1746691899244592e-16,7.360930738610628e-17,1.003048225728088
