date,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5,weight_6,weight_7,weight_8,weight_9,weight_10,weight_11,weight_12,weight_13,weight_14,weight_15,weight_16,weight_17,weight_18,weight_19,weight_20,weight_21,turnover,transaction_cost
2020-12-03,0.06605791253570192,6.005499332985224e-17,2.8701049948199115e-18,0.008702045397052095,0.0,0.11555798719249853,2.6634355432464795e-17,3.723914205652246e-18,2.1872097511924535e-17,0.02699577237296637,0.06768917049370081,1.0828469197698976e-16,0.29999999999999954,0.2692081330193831,8.61534151311294e-17,2.5719493973863977e-18,0.013708212822971267,0.014153765273761366,0.06157904599332695,0.05634795489863771,4.534675586420622e-17,8.665382708281213e-19,1.2365167719028607,0.0012365167719028606
2020-12-24,0.1216982046209028,7.169286865560398e-18,0.0,0.07039661826730288,0.0,0.05482478542041488,2.432000998156547e-17,0.0,0.0,0.05168102025654668,0.1775589792329791,0.0905065607847915,0.0,0.1433198645360534,7.677506633912978e-18,1.7848678264542617e-17,0.011375817525829548,0.04701347973744778,0.20151507461784643,0.030109594999884973,1.4169167141669936e-17,1.4026865606531214e-18,1.030384450902615,0.001030384450902615
2021-01-14,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.0988473567667525,0.0010988473567667524
2021-02-04,0.0652472485156923,0.0,0.0,0.04901882378788436,0.0,0.026217937426137226,0.0,1.5039232893202273e-17,3.200276172786414e-17,4.3352156188124504e-17,0.22316904351277295,0.11102074553010585,0.0,0.0,0.0,0.0,9.265856324716963e-18,0.2999999999999999,0.07817119759228021,0.09735939355621367,1.2343127022091835e-17,0.04979561007891343,1.2202913978749979,0.0012202913978749978
2021-02-25,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.2202913978749979,0.0012202913978749978
2021-03-18,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2021-04-08,0.033209842123835855,0.0,0.08951727400384443,0.18065588003128522,5.0659346509385195e-17,0.0,8.340225211844743e-17,0.0,1.474514954580286e-17,5.4616684438957286e-17,1.940721888749053e-17,2.859583229930518e-18,1.8336569242161094e-17,0.0,0.0,0.0,0.0,0.24591322160491885,0.10209852507796328,0.04860525715815248,0.0,0.29999999999999977,1.3881257702977825,0.0013881257702977826
2021-04-29,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.3881257702977825,0.0013881257702977826
2021-05-20,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2021-06-10,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2021-07-01,0.0,0.02055568030385343,0.061955028161968115,0.0943645981881824,0.028449839189904808,1.9177481952561894e-17,0.0,0.0,4.434704702957658e-17,0.0,3.454365878629684e-17,0.0,0.0,0.07948820335438392,5.5615549658671705e-18,2.1884722679630097e-17,2.5877051922687716e-17,0.2750342079285799,4.266803814611848e-17,0.037642987133244495,0.10250945573988282,0.30000000000000004,1.2812484412914489,0.001281248441291449
2021-07-22,0.0,0.04223558255754793,0.03338951217899471,0.07616521656643027,0.07746528376590743,0.0,4.16914737635439e-17,1.012929696889519e-16,1.4650910366181847e-17,0.0,2.1660521889950734e-17,0.048284078022682045,0.056082062850056555,0.02578715864637732,1.694925592721767e-17,2.201668424711146e-18,0.0,0.20374218593645543,0.0,0.023938622791578854,0.1129102966839694,0.29999999999999993,0.370924657293045,0.00037092465729304504
2021-08-12,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.1129346112873657,0.0011129346112873657
2021-09-02,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2021-09-23,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2021-10-14,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2021-11-04,1.1540126677788428e-16,0.12042408098705056,0.0337547299517879,0.04179081384786267,1.1363384098058372e-16,0.07579677973266095,5.158456239253524e-17,4.847167155399228e-18,0.0,9.779505049777289e-17,3.3149948307463444e-17,0.11066890024692586,2.6963689767067845e-17,3.001334536657e-17,2.983893124778244e-17,5.585087055955799e-17,1.179933728065672e-16,0.13807004123750696,2.0376731252890736e-16,0.017859437622394992,0.16163521637381006,0.29999999999999927,1.2677354917013617,0.0012677354917013618
2021-11-25,4.4178351894090124e-16,0.10544158699550059,0.046524665850280894,0.03206257512555429,1.2045163894320647e-16,0.07945112704699898,6.298764975280376e-17,1.6401590745349011e-16,3.691195504941922e-16,1.676189985102588e-16,3.2679029031972615e-17,0.15896745933420917,2.945681701821867e-16,3.3934524556841387e-16,1.1457773644371566e-16,8.139711979132181e-17,2.4096481765599926e-16,0.1358245283062849,4.990350906867151e-16,0.009386753039926735,0.13234130430124444,0.29999999999999727,0.12944568460023267,0.00012944568460023268
2021-12-16,0.09693675428966486,0.030974385552791018,0.0044246295347786626,2.391639936056219e-16,0.05441211882166452,0.0012929522991024043,0.01720066172182386,3.891892280072571e-16,6.3339456283668405e-16,4.0608596715560536e-16,4.0160696851834847e-16,0.15883174370194283,0.1511821722908658,3.2394925461102383e-16,5.582563124504345e-17,2.1186390235419984e-16,4.155592474591841e-16,0.1192784131830461,7.04715604173127e-16,0.008022959339848368,0.05744320926447007,0.29999999999999766,0.6394634142480404,0.0006394634142480404
2022-01-06,0.0914577898810716,0.004750132471685298,0.0,0.004721744482515612,0.08563376667243353,0.014039626328898488,0.041585591538166246,0.0,0.0,0.0,0.0,0.1263032634895787,0.19172817982793924,0.0,0.0,0.0,0.0,0.09114562079637041,0.0,0.0030510286467161887,0.04558325586462495,0.29999999999999966,0.22724200743299655,0.00022724200743299655
2022-01-27,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.2273401167003999,0.0012273401167004
2022-02-17,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-03-10,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-03-31,0.11064225309983143,0.018183243213456653,0.0,2.5072175238727295e-16,0.08466634767541678,0.09679066865099853,0.11595720224502273,4.781331580661075e-17,5.636496044209017e-17,2.331034670843835e-18,0.0,0.0,1.7645390357201588e-17,1.4636729328554312e-18,0.0,0.12631808356243732,3.716102946194067e-17,0.10934989027496547,0.016346843338600495,0.021745467939270527,9.43255890062389e-18,0.29999999999999977,1.2510852546537077,0.0012510852546537077
2022-04-21,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.2510852546537077,0.0012510852546537077
2022-05-12,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-06-02,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-06-23,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-07-14,1.244229488573152e-14,0.0,0.0,1.5682492833715356e-15,0.2999999999999852,1.0788989762249474e-15,0.24650187705823778,0.0,0.0,1.1380909351959842e-15,0.0,9.40185663365905e-16,0.025957624815720712,8.690566412231363e-16,3.5542925372026825e-16,0.018995197058333805,1.1634135587278597e-15,0.10854530106771432,2.0998278776904776e-15,1.836522201396072e-15,0.0,0.2999999999999844,1.54645799261548,0.00154645799261548
2022-08-04,0.013892879887560345,2.4101814294352803e-16,2.751976164311336e-16,0.0,0.30000000000000043,1.5449880957918463e-17,0.30000000000000043,1.9317772208260505e-16,2.6468085535802416e-16,0.0,0.0,6.963288452788163e-17,0.05808139770650371,5.2854855908668426e-18,0.0,9.977099441754749e-16,0.0,0.028025722405932634,0.0,2.8731357570865914e-18,0.0,0.30000000000000043,0.19902955144025125,0.00019902955144025124
2022-08-25,5.88714573120204e-16,0.0,0.0,3.8620085620107124e-16,0.1896606697008433,1.91584332605406e-17,0.2999999999999981,0.0,0.0,0.0,0.0,4.0830603015570126e-17,1.2109873312799853e-16,6.224500654496986e-17,0.0,1.941833328205757e-16,1.219488078476792e-16,0.21033933029915738,3.9332908603481727e-16,2.2900779359538346e-16,0.0,0.29999999999999905,0.36462721578645196,0.000364627215786452
2022-09-15,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.636363636363632,0.001636363636363632
2022-10-06,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-10-27,3.1122164943860034e-16,2.0912005356578392e-16,5.308511929116466e-17,0.0,0.29999999999999977,0.09652195616702952,0.29999999999999977,0.0,0.0,0.0,5.632863867347955e-17,0.0,0.0,1.8884938460561613e-16,0.0,9.743381896092847e-17,0.0,0.0034780438329712255,1.699359352817179e-16,0.0,1.5164653140026564e-16,0.2999999999999982,1.6294075486976913,0.0016294075486976913
2022-11-17,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.6294075486976913,0.0016294075486976913
2022-12-08,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2022-12-29,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2023-01-19,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2023-02-09,1.045416799544182e-16,0.0,0.0,0.14759607971934668,0.0,0.2676819814636005,0.17564176944215118,4.5434886325976846e-17,0.0,1.1436593248852073e-16,0.0,0.0,0.0,1.4004584331257038e-16,1.2342800853514205e-16,0.10908016937489819,2.9162016962486335e-17,0.0,0.0,6.937850777554056e-16,0.0,0.3000000000000021,1.5454545454545427,0.0015454545454545428
2023-03-02,7.177849074564044e-17,0.0,1.7105777691313166e-16,0.2769195675691739,0.0,0.1676916190121772,0.19152373399095352,1.0205160847813184e-16,2.1886604372355564e-17,5.5491040875086305e-17,4.994513731580351e-17,0.0,1.6235402961838628e-17,8.129148942556303e-17,1.3898332148358057e-16,3.959812493888315e-17,0.0,0.0,3.83184916575419e-16,0.06386507942769494,2.4816878838612973e-18,0.29999999999999943,0.41814106365264886,0.0004181410636526489
2023-03-23,0.0,0.0,0.0,0.05741812199474698,0.0,0.10228141566496234,0.16432621658587218,0.0,0.0,0.0,0.0,1.646042700490474e-16,0.022909624695029624,0.0,0.0,0.3000000000000121,0.0,0.0,0.0,0.0530646210593644,0.0,0.3000000000000121,0.6458192493901092,0.0006458192493901092
2023-04-13,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.4087262051553948,0.0014087262051553947
2023-05-04,1.158881049254297e-16,0.0,7.439039199726069e-17,0.13709874998464994,0.0,0.1332931563727078,5.895879576890106e-17,0.0,0.0,1.422452048230459e-16,0.0,4.8329675687273744e-17,0.0,1.4985507496157504e-17,8.028256372303786e-17,0.29999999999999893,0.08778105120879368,6.667427633249227e-17,0.041827042433849375,0.0,2.1334328975110808e-16,0.2999999999999992,1.4618004605868447,0.0014618004605868448
2023-05-25,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.4618004605868447,0.0014618004605868448
2023-06-15,8.580013102302597e-17,0.04629079735271649,0.0,0.0978022575653822,2.4028728640225676e-16,0.153470285860918,5.728078556953363e-17,7.635806276977648e-17,4.3171596051036587e-16,0.1490851036673017,8.77390218219009e-17,0.0,1.932470560570049e-16,1.7197061423182616e-16,2.9315763336965304e-17,0.25335155555368244,3.7146869467327554e-16,3.9820960776384014e-16,2.0424046496303011e-16,5.4981049394262564e-17,4.852652835660664e-16,0.29999999999999644,1.4545454545454488,0.0014545454545454488
2023-07-06,0.0,0.11019093542638618,1.6495625028495402e-17,0.09178020837094351,8.808831616986108e-17,0.07718811146624571,5.258505375658983e-17,0.0,0.0,0.03577569758132852,0.0,1.984883638019839e-15,0.0,0.09399604975198891,1.4012617905491184e-16,0.2702096673688678,0.0,7.435847049716442e-17,0.020859330034236873,1.1902496123831273e-16,0.0,0.3,0.3912272593501726,0.0003912272593501726
2023-07-27,0.05845825833896258,0.08157995982474832,0.0,0.1116985978035669,2.3242584072657997e-18,0.054702393142129865,8.26704156520197e-18,0.0,0.03313404161602029,0.0,0.0,0.0,0.0,1.64539840054266e-17,0.0,0.2847199530740108,0.0,0.0,0.07570679620056135,0.0,0.0,0.29999999999999993,0.36173688251814734,0.00036173688251814735
2023-08-17,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,1.297368280404323,0.001297368280404323
2023-09-07,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2023-09-28,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2023-10-19,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.04545454545454546,0.0,0.0
2023-11-09,0.008340317590897268,0.120559694821124,0.058976841121711435,0.019013894018912018,0.0,0.26073392687057056,0.0,0.0,7.171997370991612e-17,5.759824041329242e-18,0.0,7.83336069620777e-17,0.0,0.0,2.17653586126465e-17,0.1774148897728333,4.049495114233359e-17,0.006641614467671738,0.048318821336279585,0.0,0.0,0.3,1.386553802390492,0.001386553802390492
2023-11-30,0.0,0.11768359790642421,0.026666271630079764,0.1271663829821614,0.01693675478626937,0.09415623163340738,1.2561503200653842e-17,0.0,1.3594475818238756e-16,1.0719344931409975e-16,5.738128247978603e-17,1.1153676515754753e-16,2.6377618198857916e-17,0.0,0.08224250345593366,0.17381478852681254,0.009694811732381441,0.010727351937263778,0.04091130540926649,0.0,0.0,0.29999999999999966,0.44222459281485227,0.0004422245928148523
